EngagementID,UserID,ActionType,ActionDate,DeviceType,Duration
8740,1192,Joined a group,2023-10-23,Web,3302
8741,3804,Created a group,2023-01-13,Mobile,2300
8742,1794,Created a group,2024-07-15,Mobile,1596
8743,2878,Created a group,2024-01-04,Web,814
8744,832,Joined a group,2023-04-11,Mobile,986
8745,1233,Created a group,2023-10-20,Mobile,386
8746,1582,Added a transaction,2023-01-07,Mobile,1871
8747,1129,Created a group,2023-06-24,Web,612
8748,3790,Joined a group,2024-12-10,Web,7145
8749,3433,Created a group,2023-01-24,Web,3329
8750,2798,Created a group,2024-11-28,Mobile,478
8751,293,Joined a group,2023-08-21,Web,1380
8752,540,Joined a group,2023-11-07,Mobile,3300
8753,1346,Added a transaction,2024-08-25,Mobile,2192
8754,699,Joined a group,2023-01-06,Mobile,245
8755,1740,Joined a group,2023-04-08,Mobile,2975
8756,2675,Joined a group,2023-07-25,Mobile,360
8757,2521,Added a transaction,2023-06-23,Web,3528
8758,4922,Created a group,2023-06-10,Web,166
8759,4695,Added a transaction,2023-05-16,Web,1296
8760,2214,Added a transaction,2024-11-18,Web,5079
8761,1978,Created a group,2023-07-09,Web,3268
8762,945,Created a group,2024-04-10,Web,4098
8763,1591,Joined a group,2024-11-03,Web,8375
8764,2589,Joined a group,2024-06-10,Mobile,2966
8765,1683,Created a group,2024-09-11,Mobile,389
8766,4123,Created a group,2024-05-21,Mobile,565
8767,2881,Added a transaction,2023-08-31,Mobile,1050
8768,2779,Joined a group,2023-05-08,Mobile,2977
8769,3623,Added a transaction,2023-04-30,Mobile,664
8770,2051,Joined a group,2024-01-07,Web,3129
8771,4554,Added a transaction,2024-08-29,Mobile,713
8772,3506,Joined a group,2023-12-17,Mobile,367
8773,1344,Added a transaction,2023-03-25,Web,1420
8774,1008,Created a group,2023-02-05,Web,1097
8775,820,Joined a group,2023-04-23,Mobile,1488
8776,2192,Added a transaction,2024-09-16,Web,2806
8777,4311,Created a group,2024-06-24,Mobile,3584
8778,1273,Joined a group,2023-08-16,Web,276
8779,2141,Joined a group,2023-03-21,Mobile,1497
8780,3992,Added a transaction,2024-11-19,Web,348
8781,4175,Added a transaction,2024-09-12,Web,4500
8782,3465,Created a group,2024-01-22,Mobile,825
8783,4118,Created a group,2024-05-08,Web,5331
8784,4282,Created a group,2023-01-04,Mobile,1998
8785,2066,Created a group,2023-06-15,Mobile,561
8786,644,Created a group,2023-06-25,Web,2990
8787,1554,Joined a group,2023-11-09,Mobile,2359
8788,1775,Created a group,2024-09-10,Web,4636
8789,18,Created a group,2024-02-03,Mobile,1317
8790,4177,Added a transaction,2023-04-11,Web,1020
8791,4260,Joined a group,2024-07-31,Mobile,3527
8792,4846,Added a transaction,2024-10-12,Mobile,2753
8793,4985,Created a group,2024-12-01,Mobile,754
8794,2147,Created a group,2023-02-11,Mobile,1185
8795,2800,Joined a group,2024-06-17,Mobile,2609
8796,4385,Created a group,2023-05-28,Mobile,3038
8797,562,Added a transaction,2023-10-14,Mobile,228
8798,2842,Added a transaction,2024-06-29,Mobile,3018
8799,2220,Added a transaction,2024-02-16,Web,5730
8800,3534,Joined a group,2023-07-10,Web,3525
8801,1293,Added a transaction,2023-09-08,Mobile,1373
8802,3395,Joined a group,2023-02-21,Web,2342
8803,1357,Created a group,2024-11-20,Mobile,3538
8804,2239,Added a transaction,2024-11-29,Mobile,2837
8805,2200,Joined a group,2024-08-04,Mobile,1162
8806,203,Joined a group,2023-08-30,Mobile,2584
8807,4846,Created a group,2023-12-05,Web,1680
8808,4094,Added a transaction,2023-09-13,Mobile,875
8809,1375,Added a transaction,2023-07-28,Mobile,1230
8810,2317,Added a transaction,2024-04-19,Mobile,1467
8811,4142,Added a transaction,2023-09-25,Web,3113
8812,2104,Joined a group,2024-08-05,Mobile,332
8813,2569,Joined a group,2023-01-13,Mobile,1083
8814,1933,Joined a group,2023-09-10,Mobile,924
8815,539,Created a group,2023-09-16,Web,2264
8816,1437,Joined a group,2023-05-25,Web,3090
8817,4559,Joined a group,2023-08-28,Web,1591
8818,1102,Created a group,2023-11-15,Mobile,2493
8819,1292,Joined a group,2023-06-30,Web,3528
8820,4336,Created a group,2024-01-11,Web,2833
8821,3792,Created a group,2024-09-22,Mobile,902
8822,576,Added a transaction,2023-02-22,Web,2088
8823,2213,Joined a group,2024-06-28,Mobile,1159
8824,2716,Joined a group,2024-11-24,Mobile,162
8825,3967,Added a transaction,2024-07-10,Web,1301
8826,1876,Joined a group,2023-04-11,Web,2468
8827,1791,Created a group,2023-09-22,Web,188
8828,4730,Created a group,2024-07-08,Mobile,103
8829,3963,Added a transaction,2023-08-02,Mobile,2032
8830,3738,Joined a group,2023-11-30,Web,1762
8831,151,Joined a group,2023-11-22,Web,375
8832,4479,Joined a group,2023-09-26,Web,1021
8833,1962,Joined a group,2023-05-25,Mobile,2626
8834,2433,Joined a group,2023-12-12,Web,273
8835,2716,Joined a group,2023-05-03,Mobile,558
8836,692,Added a transaction,2024-12-12,Web,7617
8837,63,Added a transaction,2023-09-24,Mobile,314
8838,809,Added a transaction,2024-03-15,Web,6801
8839,4161,Joined a group,2024-07-11,Mobile,3357
8840,4473,Added a transaction,2023-04-19,Web,576
8841,971,Joined a group,2024-06-19,Mobile,3104
8842,234,Joined a group,2023-12-29,Mobile,2495
8843,1781,Added a transaction,2024-09-27,Web,4989
8844,3264,Joined a group,2024-07-19,Web,3106
8845,6,Joined a group,2023-11-29,Web,605
8846,1545,Joined a group,2023-07-01,Mobile,563
8847,924,Added a transaction,2024-01-21,Web,5101
8848,225,Created a group,2023-09-04,Mobile,2206
8849,4148,Created a group,2023-06-19,Mobile,600
8850,2130,Created a group,2024-08-18,Mobile,1744
8851,3088,Added a transaction,2023-06-22,Web,118
8852,4384,Added a transaction,2023-12-29,Mobile,2429
8853,4630,Added a transaction,2023-08-08,Web,2747
8854,2818,Added a transaction,2023-03-11,Mobile,1815
8855,2290,Joined a group,2024-02-10,Mobile,2143
8856,4222,Added a transaction,2024-10-16,Mobile,220
8857,1350,Added a transaction,2023-02-08,Web,2333
8858,2175,Joined a group,2024-10-26,Web,6198
8859,1673,Joined a group,2023-04-03,Web,309
8860,3826,Joined a group,2024-02-25,Mobile,1603
8861,3056,Joined a group,2024-12-06,Mobile,2537
8862,4348,Created a group,2024-03-26,Web,5345
8863,3630,Created a group,2023-01-21,Web,2985
8864,4829,Joined a group,2024-01-12,Web,300
8865,709,Joined a group,2024-12-23,Mobile,2686
8866,172,Joined a group,2023-01-24,Mobile,2731
8867,2977,Added a transaction,2024-03-07,Web,7735
8868,3588,Created a group,2024-09-25,Web,4720
8869,2971,Added a transaction,2023-02-14,Web,217
8870,4413,Created a group,2023-01-07,Web,2733
8871,2190,Created a group,2023-06-28,Mobile,884
8872,3905,Added a transaction,2023-12-22,Web,2259
8873,551,Added a transaction,2024-08-22,Mobile,1302
8874,747,Joined a group,2023-01-03,Web,2196
8875,4088,Joined a group,2024-08-31,Mobile,2452
8876,1029,Joined a group,2023-08-30,Mobile,2306
8877,1023,Added a transaction,2024-07-14,Mobile,1481
8878,606,Added a transaction,2023-09-08,Mobile,627
8879,1964,Joined a group,2023-06-14,Mobile,3391
8880,4118,Joined a group,2024-03-24,Mobile,2812
8881,4374,Joined a group,2024-09-30,Web,3255
8882,2024,Created a group,2024-12-09,Mobile,178
8883,4795,Added a transaction,2024-09-25,Web,4263
8884,2378,Joined a group,2023-06-03,Web,1213
8885,4267,Joined a group,2023-06-24,Mobile,932
8886,2680,Joined a group,2023-04-26,Web,2644
8887,2997,Added a transaction,2023-03-14,Web,1691
8888,881,Created a group,2024-08-17,Mobile,727
8889,3498,Created a group,2023-07-15,Mobile,1690
8890,138,Joined a group,2023-12-01,Mobile,900
8891,929,Joined a group,2023-07-15,Mobile,2362
8892,929,Added a transaction,2023-04-24,Mobile,1027
8893,124,Added a transaction,2024-02-15,Mobile,938
8894,2898,Added a transaction,2023-06-29,Web,2157
8895,805,Joined a group,2023-07-18,Web,3471
8896,1940,Created a group,2023-08-31,Web,3417
8897,765,Created a group,2023-12-01,Mobile,3097
8898,2984,Created a group,2024-05-03,Mobile,258
8899,4914,Added a transaction,2023-09-20,Mobile,3048
8900,2449,Added a transaction,2024-12-30,Mobile,1125
8901,1433,Added a transaction,2023-01-09,Web,3287
8902,924,Added a transaction,2024-09-24,Mobile,1041
8903,1981,Joined a group,2023-04-22,Web,639
8904,1080,Added a transaction,2024-05-16,Web,2539
8905,3826,Created a group,2024-10-01,Mobile,2504
8906,3237,Joined a group,2024-09-17,Mobile,1830
8907,3837,Created a group,2024-09-16,Mobile,1455
8908,1853,Created a group,2024-08-30,Mobile,2057
8909,2822,Created a group,2023-12-15,Web,1884
8910,1032,Created a group,2024-03-19,Mobile,2234
8911,2009,Added a transaction,2023-01-25,Web,2033
8912,3690,Created a group,2024-03-30,Mobile,969
8913,1746,Added a transaction,2023-11-18,Mobile,1749
8914,2948,Created a group,2023-07-31,Web,2982
8915,3662,Added a transaction,2023-06-25,Web,2494
8916,879,Created a group,2024-02-24,Mobile,774
8917,923,Added a transaction,2023-09-03,Web,2790
8918,2807,Joined a group,2023-08-20,Mobile,1024
8919,1983,Added a transaction,2023-03-19,Mobile,890
8920,1524,Joined a group,2024-10-17,Mobile,285
8921,1662,Joined a group,2023-09-30,Mobile,2085
8922,3360,Created a group,2024-03-05,Mobile,2018
8923,3826,Created a group,2023-01-27,Web,1023
8924,1836,Joined a group,2024-04-28,Mobile,2213
8925,3194,Created a group,2024-05-05,Web,3043
8926,1864,Joined a group,2023-06-10,Web,1176
8927,3385,Created a group,2023-05-28,Mobile,444
8928,2211,Created a group,2024-11-29,Web,2747
8929,1721,Created a group,2023-02-07,Mobile,1153
8930,2930,Created a group,2023-12-21,Web,107
8931,3779,Joined a group,2024-07-12,Mobile,3017
8932,3934,Added a transaction,2023-07-01,Web,2560
8933,103,Joined a group,2024-10-19,Mobile,1267
8934,2400,Added a transaction,2024-06-22,Mobile,3484
8935,791,Joined a group,2023-01-28,Mobile,174
8936,3378,Created a group,2024-12-21,Web,3136
8937,4242,Added a transaction,2024-10-16,Web,4139
8938,3565,Added a transaction,2023-09-13,Mobile,3000
8939,2286,Joined a group,2024-09-02,Mobile,2315
8940,4842,Created a group,2023-12-10,Web,105
8941,2471,Added a transaction,2024-11-14,Web,496
8942,3454,Created a group,2024-04-10,Web,3868
8943,1691,Added a transaction,2023-03-28,Mobile,3295
8944,533,Added a transaction,2024-06-26,Web,5257
8945,2008,Added a transaction,2023-08-30,Web,3102
8946,1030,Added a transaction,2024-07-21,Mobile,627
8947,3285,Added a transaction,2023-01-03,Web,896
8948,1369,Created a group,2024-02-17,Mobile,1044
8949,3708,Added a transaction,2024-08-19,Web,1688
8950,4677,Added a transaction,2023-02-21,Web,2611
8951,1501,Added a transaction,2023-07-25,Web,1012
8952,1740,Created a group,2024-03-21,Web,1350
8953,870,Added a transaction,2024-02-13,Web,6489
8954,3375,Created a group,2023-04-30,Mobile,778
8955,2988,Joined a group,2023-04-12,Mobile,3507
8956,3829,Added a transaction,2024-05-31,Web,4112
8957,1885,Joined a group,2024-09-06,Mobile,2839
8958,2227,Added a transaction,2024-05-05,Mobile,1903
8959,431,Joined a group,2023-05-30,Mobile,2597
8960,3016,Joined a group,2023-08-09,Mobile,660
8961,193,Joined a group,2024-03-25,Mobile,2867
8962,1411,Created a group,2023-04-15,Web,254
8963,1729,Created a group,2024-08-18,Mobile,1871
8964,3039,Added a transaction,2023-05-01,Web,319
8965,2549,Added a transaction,2023-02-19,Web,2086
8966,1777,Joined a group,2024-08-01,Web,477
8967,384,Created a group,2023-05-02,Web,2573
8968,3258,Created a group,2024-12-22,Web,2456
8969,122,Joined a group,2024-01-03,Mobile,2682
8970,2790,Joined a group,2023-01-24,Mobile,2028
8971,4653,Joined a group,2023-04-11,Web,69
8972,3103,Created a group,2023-01-15,Mobile,540
8973,1237,Added a transaction,2023-09-30,Mobile,2223
8974,1205,Created a group,2024-02-18,Web,6349
8975,4135,Added a transaction,2023-03-31,Mobile,1837
8976,585,Added a transaction,2023-08-26,Mobile,1043
8977,1793,Added a transaction,2024-03-08,Web,902
8978,3267,Added a transaction,2023-09-02,Web,2721
8979,2006,Added a transaction,2024-08-19,Mobile,2031
8980,4981,Created a group,2023-01-19,Web,813
8981,4008,Created a group,2024-11-01,Mobile,3562
8982,3133,Added a transaction,2023-04-20,Mobile,980
8983,2689,Created a group,2024-09-26,Web,3297
8984,3882,Joined a group,2024-07-19,Web,2836
8985,3476,Added a transaction,2023-04-09,Mobile,2104
8986,3461,Added a transaction,2023-11-01,Web,3148
8987,4723,Created a group,2023-06-11,Web,1165
8988,2691,Joined a group,2024-01-29,Web,1694
8989,1155,Added a transaction,2023-01-28,Mobile,2710
8990,636,Joined a group,2023-03-23,Web,174
8991,10,Joined a group,2024-11-12,Mobile,2818
8992,2763,Added a transaction,2024-08-04,Mobile,1486
8993,4703,Created a group,2024-05-31,Web,5354
8994,1051,Added a transaction,2024-07-07,Web,381
8995,2945,Created a group,2024-09-16,Mobile,1653
8996,2816,Created a group,2023-06-28,Web,2042
8997,2835,Joined a group,2023-07-21,Mobile,470
8998,191,Joined a group,2024-05-11,Web,3214
8999,3690,Created a group,2023-02-12,Web,2200
9000,4212,Added a transaction,2023-02-22,Mobile,1414
9001,205,Created a group,2023-06-01,Web,3482
9002,1549,Joined a group,2024-04-16,Mobile,2460
9003,387,Created a group,2023-06-13,Web,2075
9004,4300,Joined a group,2023-04-13,Mobile,803
9005,175,Created a group,2023-09-07,Web,2381
9006,4245,Added a transaction,2023-10-25,Web,2363
9007,4983,Joined a group,2023-10-14,Web,456
9008,27,Created a group,2024-06-07,Mobile,1545
9009,4574,Created a group,2023-02-28,Mobile,941
9010,401,Added a transaction,2023-12-10,Mobile,1053
9011,2244,Added a transaction,2023-05-03,Web,3102
9012,4058,Joined a group,2023-05-15,Web,2638
9013,2425,Created a group,2024-07-17,Mobile,1640
9014,1203,Added a transaction,2023-04-15,Mobile,1143
9015,676,Created a group,2024-05-12,Mobile,3178
9016,1620,Added a transaction,2024-10-11,Web,1885
9017,3733,Joined a group,2024-12-17,Mobile,2197
9018,1589,Joined a group,2023-01-15,Web,1580
9019,3966,Joined a group,2023-11-27,Web,3001
9020,4151,Joined a group,2023-04-25,Mobile,2508
9021,3819,Joined a group,2024-11-21,Mobile,1885
9022,1374,Created a group,2023-08-11,Mobile,2111
9023,4769,Added a transaction,2024-02-25,Web,209
9024,2122,Added a transaction,2023-11-16,Web,328
9025,3120,Created a group,2024-05-21,Mobile,3385
9026,2274,Added a transaction,2023-04-16,Mobile,3349
9027,3870,Created a group,2024-05-23,Mobile,2121
9028,652,Added a transaction,2023-04-05,Web,2501
9029,2677,Created a group,2024-08-03,Web,3333
9030,3706,Created a group,2024-02-24,Mobile,2109
9031,4936,Joined a group,2023-12-09,Mobile,3335
9032,2762,Created a group,2024-02-25,Mobile,2495
9033,4573,Joined a group,2024-05-08,Web,2911
9034,988,Added a transaction,2024-04-26,Web,6036
9035,4700,Added a transaction,2023-05-26,Web,3152
9036,4110,Created a group,2023-05-12,Web,710
9037,2455,Added a transaction,2023-02-18,Web,97
9038,1322,Created a group,2023-08-14,Web,3440
9039,3226,Joined a group,2023-06-09,Mobile,3244
9040,3873,Joined a group,2023-06-28,Web,3459
9041,447,Created a group,2024-04-08,Web,3018
9042,925,Joined a group,2024-02-25,Web,462
9043,3151,Added a transaction,2024-09-16,Web,5304
9044,2350,Added a transaction,2023-08-26,Mobile,1710
9045,4155,Added a transaction,2023-04-07,Web,2274
9046,4867,Added a transaction,2024-08-11,Mobile,544
9047,775,Created a group,2023-10-18,Web,1695
9048,4540,Joined a group,2023-08-09,Web,888
9049,4504,Added a transaction,2023-06-21,Web,195
9050,4618,Created a group,2024-06-19,Mobile,1482
9051,1111,Added a transaction,2023-07-24,Web,1096
9052,4699,Added a transaction,2024-03-26,Mobile,2533
9053,1433,Created a group,2023-02-11,Mobile,1134
9054,2038,Joined a group,2024-01-16,Mobile,2811
9055,1704,Added a transaction,2023-02-26,Mobile,257
9056,3338,Created a group,2023-07-11,Mobile,773
9057,1629,Created a group,2024-09-11,Web,2401
9058,3963,Created a group,2023-11-13,Mobile,2823
9059,3261,Added a transaction,2024-03-18,Web,4505
9060,1264,Joined a group,2023-06-04,Web,453
9061,1822,Created a group,2024-10-06,Web,7214
9062,3210,Joined a group,2023-11-12,Web,2410
9063,4785,Created a group,2024-01-21,Web,6047
9064,4204,Created a group,2024-09-04,Mobile,720
9065,4932,Created a group,2024-05-20,Web,5542
9066,3706,Created a group,2023-09-29,Web,2681
9067,518,Joined a group,2023-08-24,Mobile,2796
9068,4731,Created a group,2024-06-09,Mobile,1243
9069,1348,Joined a group,2023-08-27,Mobile,3598
9070,4027,Joined a group,2024-09-25,Web,4077
9071,4972,Added a transaction,2023-12-18,Mobile,1826
9072,1300,Joined a group,2023-02-05,Mobile,3115
9073,2177,Created a group,2023-12-11,Web,740
9074,2970,Added a transaction,2023-10-29,Mobile,1527
9075,2941,Added a transaction,2023-04-22,Web,2122
9076,1430,Joined a group,2023-01-01,Web,3133
9077,1669,Added a transaction,2024-10-23,Mobile,3067
9078,4422,Joined a group,2024-06-27,Web,6166
9079,1107,Joined a group,2023-08-24,Mobile,1557
9080,2774,Added a transaction,2024-12-27,Web,2577
9081,402,Joined a group,2023-10-21,Mobile,2975
9082,4300,Created a group,2024-02-10,Web,3159
9083,435,Joined a group,2023-04-05,Web,510
9084,364,Joined a group,2023-09-21,Web,1663
9085,1168,Joined a group,2024-10-21,Mobile,1905
9086,113,Created a group,2024-12-21,Web,3370
9087,2044,Joined a group,2024-07-10,Web,4834
9088,267,Added a transaction,2023-05-13,Web,1324
9089,447,Joined a group,2024-03-19,Mobile,1550
9090,2335,Added a transaction,2023-06-08,Mobile,48
9091,379,Created a group,2024-04-10,Mobile,2922
9092,132,Joined a group,2023-12-09,Web,1843
9093,2787,Joined a group,2023-07-04,Web,1543
9094,1670,Joined a group,2023-09-09,Mobile,2042
9095,1774,Added a transaction,2024-05-29,Web,2349
9096,3332,Added a transaction,2024-10-30,Mobile,2654
9097,559,Joined a group,2024-09-09,Web,2756
9098,3015,Created a group,2024-05-26,Mobile,2468
9099,4775,Created a group,2023-01-18,Mobile,784
9100,766,Joined a group,2023-02-28,Web,2768
9101,3662,Created a group,2023-10-09,Web,3165
9102,3989,Created a group,2024-05-12,Mobile,2765
9103,2457,Added a transaction,2024-05-08,Web,6731
9104,4016,Added a transaction,2023-07-17,Mobile,296
9105,3561,Joined a group,2024-01-03,Web,5226
9106,4784,Joined a group,2024-06-05,Web,7052
9107,1261,Created a group,2024-06-06,Web,5384
9108,3847,Created a group,2023-05-19,Web,452
9109,2761,Added a transaction,2024-06-10,Mobile,3090
9110,4155,Added a transaction,2024-04-10,Web,5541
9111,688,Added a transaction,2023-09-29,Mobile,2559
9112,3835,Created a group,2023-08-09,Web,154
9113,4757,Joined a group,2024-06-01,Web,2631
9114,2598,Created a group,2024-10-25,Web,5493
9115,4051,Added a transaction,2023-08-07,Mobile,73
9116,1730,Created a group,2023-12-03,Mobile,423
9117,2250,Added a transaction,2024-08-03,Web,4018
9118,147,Joined a group,2024-10-15,Mobile,1484
9119,4958,Created a group,2024-05-12,Web,111
9120,1748,Added a transaction,2023-10-10,Mobile,2592
9121,61,Created a group,2024-05-25,Mobile,1269
9122,1537,Joined a group,2023-12-06,Mobile,3031
9123,326,Created a group,2024-12-24,Web,3333
9124,4423,Added a transaction,2023-09-01,Mobile,2007
9125,3069,Added a transaction,2023-07-07,Mobile,785
9126,2818,Created a group,2023-10-06,Web,1432
9127,1262,Joined a group,2023-03-31,Web,2386
9128,3473,Joined a group,2023-02-04,Web,3080
9129,1021,Joined a group,2023-07-29,Web,1804
9130,333,Created a group,2024-09-03,Web,4480
9131,2554,Added a transaction,2023-02-23,Mobile,1804
